5Y9XQ56APBHRJS	91
GJ7LOMDHQC83JZS	94
19XD48E6GAKVU91SC	87
3JKOFRBDX9E138GX8S	91
19XD48E6GAKXHSEA4	85
5Y9XQ56FALNVDO	99
RRQ569AUQ7W	71
3JKOFRBE82745YL6Q4	94
9UDFVRVNIE3RL7A6N2K	98
3JKOFRBE82747M4J7W	92
1AN5MD4W	37
3JKOFRCG2SWIFKHCRS	98
3JKOFRCG2SWIH80P9K	96
3JKOFRCG3SCLSQK40C	90
9UDFVRYKQIR0KGZ73GS	94
3JKOFRCG3SCLUE3GI4	88
2550MDEH21CFW	74
9UDFVRYKQTJTNJPBCY4	97
9UDFVRYKQTJTNLCUPFW	95
3LKBM4GLW	57
5Y9XQ8E6OH6VY8	94
GJ7LOVBEKMXAWQO	98
5Y9XQ8E6Q4Q8G0	92
GJ7LOVBRBFUFEO0	93
19XD4930NVS0SYZ40	96
GJ7LOVBRBFV0U9S	85
9UDFVX7AGMR4WY40DFK	98
19XD4930NXF3M3A68	92
GJ7LOVBRG18641S	97
GJ7LOVBRG18RJNK	89
3JKOFT8J3JQOX6TR0G	98
3JKOFT8JG8PB3ZROJK	97
3JKOFT8M6PENOW0K74	98
19XD493ED0E6X44ZK	94
2550MEK73NI2O	71
5Y9XQ8G3Q5A6FO	91
3JKOFT9IKICC647PHC	99
19YZQVAW2H9CLZ27C	85
3JP7AMY92VXZO8QAJS	89
19YZQVAW2H9E9IEP4	83
19YZQVAW2HDY0B76W	99
5YHJ9J1C2EP3NC	93
GJSPIGVPIP4H5VC	96
19YZQVAX1XCPS1TFW	89
3JP7AMYBTCNC94DQOC	93
19YZQVAX1XCRFL5XO	87
RSPLE7UO6RG	73
3JP7AMYC45GFBUI05O	96
3JP7AMYC45GFDI1CNG	94
1AOT5XCG	39
3JP7AMZDYW5TN3XIP4	98
3JP7AMZDZVLWYMGXFW	92
9UQ09JUAVNSVKTMCUOC	96
3JP7AMZDZVLX0A09XO	90
257R3FIG3VARG	76
9UQ09JUAVYLONWCH45O	99
9UQ09JUAVYLONY00GNG	97
3LOX0GLLG	59
5YHJ9M981KE81S	96
5YHJ9M9837XKJK	94
GJSPIPTZ3SQT0JK	95
19YZQVZR9IJUQRQRK	98
GJSPIPTZ3SREG5C	87
19YZQVZR9K6XJW1TS	94
GJSPIPTZ8E4JPXC	99
GJSPIPTZ8E555J4	91
3JP7AOVHCBYM9VOHZ4	99
19YZQW04YN60UWWN4	96
257R3GO65HGE8	73
5YHJ9MB538HIJ8	93
A19ZJHSI80	73
RVJQQ5F6L90	93
1A3OOI4JJG7T7O4OW	94
5Z3FG00LPA53PC	89
RVJQQ5ORF28	92
25FMU8NT2C2M8	95
RVJQQ5PCUO0	84
RVJQQSLCRWG	77
25FMUAFFBHH5G	97
3K28K5ATVMWCEGGLHC	98
GLHIWTSTEY62K1S	93
25FMUAFFL2AYO	96
5Z3FG4YVASKOQO	99
25FMUAFFLNQKG	88
A19ZL5BUPS	71
RVJQUQSXAMS	91
1A3OOPQ1XV5T4SPMO	92
5Z3FGZGP2G7UV4	87
GLHIZ6IDMTBZYV4	98
RVJQUR2I4G0	90
25FMULF78IKW0	93
RVJQUR33K1S	82
1A3P9LYE1O0641QKG	79
3K2A6OZJ0MOGZ8TRTG	99
3K2A6OZJ0MOGZIELMO	98
3K2A6OZJ0MOGZJ018G	90
5Z3I6H2L2XMX1C	91
3K2A6OZLR3DUANIEBK	94
GLHQHZFJBLIYFB4	89
1A3P9LYF5O7SXSRB4	92
GLHQHZFJBLJJUWW	81
3K2A6OZM3SCGHGGBUO	93
5Z3I6H2U9QB70G	88
RVK3HLIH9TS	72
25FNTOVRBZ9QS	92
GLHQHZJQOOV92YO	95
1A3P9LYQU4L33EGQO	98
25FNTOVRM5J5S	75
5Z3I6H48PJD72S	95
GLHQHZK2RTN6IIK	98
RVK3HLJ2PFK	64
25FNTOVSZIM8K	84
GLHQHZK3G31FL8G	91
3K2A6RQ7UATITCS88W	86
9VQCAT0TS6209JSL54W	97
GLHQIC7KZQV1I9S	98
GLHQIC7L4C9DN9C	77
1A3P9MXX2O221WKYC	97
1A3P9MXX2O22BHERK	96
3K2A6RQ7VETQG6J8ZK	99
1A3P9MXX2O22C2UDC	88
GLHQIC7L8XNPS8W	95
25FNTQIUEOEM8	79
5Z3I6LOCGRSKR8	99
5Z3I6LOCH1YU68	82
25FNTQIUF9U80	71
5Z3I6LOCIFBX90	91
1A3P9MXX786JTYKOW	98
1A3P9TJWG2Y616BI8	83
3K2A7A3A4O6WRJQ728	94
5Z3I7GIOG3PO74	95
3K2A7A3CV4WA2O8K5C	98
GLHQKPW8O6ELVCW	93
1A3P9TJXK35SUXC8W	96
GLHQKPW8O6F7AYO	85
3K2A7A3D7TUW9H6HOG	97
5Z3I7GIXMWDY68	92
RVK3M6W7Z7K	76
25FNU1N5I5S0K	96
GLHQKQ0G19QWJ0G	99
25FNU1N5SC1FK	79
5Z3I7GKC2PFY8K	99
RVK3M6WTETC	68
25FNU1N75P4IC	88
GLHQKQ0SSNX31A8	95
5Z3KP7VQTCSKAO	89
A1A8YK5IO0	79
RVKGVZZBTP0	99
5Z3NFOL3E91FY8	77
GLI53KALFL40A38	97
5Z3NSDJPL1ZDHC	76
GLI62TMR2HI9F6C	96
5Z3Q65AFZ5ABLS	90
5Z3QIU925Y894W	77
GLIDOC160J2XCLW	97
RVMVXKISTVK	76
25FVKP9082YOK	96
GLJEAUDXQJS4X68	95
GLJEAUDXQLFOHDS	97
GLJEAUDXQN381LC	99
25FVKP90877OW	79
5Z43PI50MS1C5W	99
1A3TVQ4EPRRMSLRZK	98
25FVKP9087FEO	83
5Z43PI50MSR0S0	86
3K2N04K8YHS5SFXL8G	97
GLJEAUDYA0UO8OW	92
1A3TVQ4ER7UD7GD68	95
1A3TVQ4ER7UD7GKW0	99
25FVKP90HNSHS	95
5Z43PI51D27DF4	98
5Z43PI51DC9DTS	98
25FVKP90I983K	87
5Z43PI51EPQPWW	90
5Z43PI51EPQXMO	94
GLJEAUDZWVIXN00	97
25FVKP9NE95C0	80
1A3TVQ4SICFM4P3AO	99
5Z43PI6SZLJ1DC	83
5Z43PI6SZLJ934	87
GLJEAUIWIVTLGOG	90
1A3TVQ4SICZ378ETC	96
3K2N04LB701GW3HDIO	99
5Z43PI6SZUZM68	99
5Z43PI6SZVL1S0	91
GLJEAUIWJNQL5TC	94
GLJEAUIWJNQLDJ4	98
RVMVXM6C6DC	74
25FVKPDLLTO2C	94
GLJEAVDDTWY7OC0	93
GLJEAVDDTYLR8JK	95
1A3TVQ756F84FRYCW	98
GLJEAVDDU09ASR4	97
25FVKPDLLXX2O	77
5Z43PIHS0Y7UFO	97
1A3TVQ756H47O981C	96
25FVKPDLLY4SG	81
1A3TVQ756H8UPJHMO	98
5Z43PIHS0YXJ1S	84
3K2N04RUGW73SD2668	95
9VRBWD9CMXFQISA5DBK	98
GLJEAVDEDE0QZUO	90
1A3TVQ757X6Y33T80	93
1A3TVQ757X6Y340XS	97
25FVKPDLVEHVK	93
5Z43PIHSR8DVOW	96
5Z43PIHSRIFW3K	96
GLJEAVDFWF89DWW	99
25FVKPDLVZXHC	85
5Z43PIHSSVX86O	88
5Z43PIHSSVXFWG	92
GLJEAVDG08P0E5S	95
9VRBXZAVVAGK85LSCN4	98
9VRBXZAVVN5IUCEQA68	97
1A3TVXQAX4OHAJI0W	81
3K2N0PP2C1001AAAI8	84
3K2N0PP2C1001AAI80	88
9VRBXZDMHES03KLAU9C	91
3K2N1949O6OE05YN40	82
9VRBZHBUV6JQWGKCF5C	85
9VRBZHBUV6JQWGKCMV4	89
RG7XAK4XQM6UQ60J7QGG	92
9VRBZHBUV6JQX23GFWG	89
RG7XAK4XQM6URTTLSE5S	92
RG7XAK4XQM6URTTLSLVK	96
24920HBXPPXN1HAU8JKZOW	99
3K2N1949O6OE1THZLS	86
9VRBZHBUV6JR11Y34J4	89
9VRBZHBUV6JR11Y3C8W	93
RG7XAK4XQM6V2XEPE8Q8	96
GLJEG3LTF4XBPA8	92
1A3TW4Q0LQ1OKMGFK	95
1A3TW4Q0LQ1OKMO5C	99
RVMW6ZL5UBK	82
25FVLFEUSCG4W	85
25FVLFEUSCNUO	89
5Z43RIT9IRAH80	92
GLJEGG9APDQCWOW	94
1A3TW5P5TQI57Z168	97
GLJEGG9APFDW96O	98
GLJEIU2IRPTKKXS	81
1A3TWCBJ04ZQ5ADV4	84
1A3TWCBJ04ZQ5ALKW	88
3K2N1U80SDV8MPK628	91
GLJEJ6RHDWMIIGW	80
9VRC1BICGNCD16CCHRK	99
1A3TWDASCAMMJJIY8	83
1A3TWDASCAMMJJQO0	87
3K2N1WXYQ5IUMAYAPC	90
GLJELKJ84APTGLC	93
1A3TWJX1EJXRPYBAO	96
GLJELX7EXBU0TC0	91
1A3TWKW8LGKVEDPDC	94
1A3TWKW8LGKVEDX34	98
1A3TWKW8LGLGXHQ4G	98
GLJELX7EXDHK5TS	95
1A3TWKW8LGPGS4ER4	98
GLJELX86QHIRE4G	80
9VRC2Y4RRVJXMEJ76R4	99
1A3TWKWAQPKO47GDS	83
1A3TWKWAQPKO47O3K	87
3K2N2I1PU71EZPF5WW	90
25FVPZ5DR4DXC	75
5Z4445MY7C6NMC	95
1A3TYV6LZ12NDW7W0	94
1A3TYV6LZ12P1FS3K	96
3K2N8UMD1AZHJZY9WW	99
1A3TYV6LZ12QOZCB4	98
5Z4445MY7CAWMO	78
GLJFFJNR0E6ALZO	98
3K2N8UMD1B1DN8FJLC	97
5Z4445MY7CB4CG	82
3K2N8UMD1B1IA9PT6O	99
GLJFFJNR0E70ALS	85
1A3TYV6LZ1M4GFJEO	92
3K2N8UMD1CHGDNA4S0	95
3K2N8UMD1CHGDNACHS	99
5Z4445MYSVEXDS	82
GLJFFJNSO79KYB4	85
GLJFFJNSO79L60W	89
1A3TYV6M3N86MWYI8	92
3K2N8UMDE4J94N5XJ4	99
25FVPZ5FENQF4	79
5Z4445N2SPXD04	99
1A3TYV6MYH60JYZ1S	98
5Z4445N2SQ1M0G	82
5Z4445N2SQ1TQ8	86
GLJFFJO3RSD6SVK	89
1A3TYV6MYHPHMIAKG	96
3K2N8UMFRT6SYIXKTS	99
GLJFFKKF2DVB3CW	89
1A3TYV94PUMIYXJU8	92
1A3TYV94PUMIYXRK0	96
3K2N8UTD3T2KP1WRLC	99
1A3TYVBV6JZUDHXC0	99
1A3TYVC7VIM16FUV4	98
1A3TYVEYBG5GDY5Q8	98
5Z4446PVI0808W	76
GLJFFMNVI0M8NPW	96
3K2N8V9JBY4RSM7NJK	95
3K2N8V9JBY4RU9R7R4	97
3K2N8V9JBY4RVXARYO	99
GLJFFMNVI0MCWQ8	79
1A3TYVEYBI1Q3UVV8	99
9VRCKMUHP6TB86C710W	98
GLJFFMNVI0MD4G0	83
1A3TYVEYBI1Q4KKHC	86
1A3TYVEYC7YM2OQIO	87
3K2N8V9JDY45BGTVW0	90
3K2N8V9JDY45BGU3LS	94
9VRCKMUHUQRIRURQ8J4	97
3K2N8V9JDY45BQVWAO	90
9VRCKMUHUQRISMOPXO0	93
9VRCKMUHUQRISMOQ5DS	97
5Z444AWKAA4T30	87
A1B4ZI2HC0	53
GLJFFYAGD721AV0	90
RVMXUM6W4D0	73
5Z444AWKH7IFAO	72
GLJFFYAGVSV6GNO	92
5Z444AWKIV1ZI8	74
GLJFFYAH0E9ILN8	94
GLJFFYAH0E9MUNK	77
1A3TYWB9393MRH4GK	97
5Z444AWKKILJPS	76
GLJFFYAH4ZNUQMS	96
GLJFFYAH4ZNYZN4	79
1A3TYWB93LV2L6Z84	99
GLJFFYAIWAKQI4C	90
RVMXUM70DDC	56
1A3TYWB98HQ0IAUKC	93
25FVQ11NH142C	76
GLJFFYAIWHI44C0	75
1A3TYWB98I8MBG0D0	95
GLJFFYAJ0VYH7I4	94
RVMXUM70L34	60
1A3TYWB98UHEOHCU4	97
25FVQ11NHMJO4	80
GLJFFYAJ12VUTPS	79
1A3TYWB98V00HMIMS	99
GLJFFYAJ14JEDXC	77
1A3TYWB98V4LVYNMC	97
1A3TYWB98V4LW2WMO	80
GLJFFYAJ166XY4W	79
1A3TYWB98V97AASLW	99
1A3TYWB98V97AF1M8	82
1A3TYWB98X0I76K3G	97
25FVQ11NHQSOG	63
5Z444AWL9AFMXG	83
1A3TYWB98X0P4K6B4	82
5Z444AWUJ7OQDC	78
GLJFFYB8TDCP82C	98
3K2N8XRF7KULANN8C0	97
3K2N8XRF7KULCB6SJK	99
GLJFFYB8TDCTH2O	81
GLJFFYB8TDCTOSG	85
1A3TYWBB8HL3ML31S	88
3K2N8XRF7KV4RQ6JUO	95
9VRCKTS691YH90QBD80	98
GLJFFYB8TYVXHTS	85
1A3TYWBB8J8WP5QR4	88
1A3TYWBB8J8WP5YGW	92
3K2N8XRF7PGQTWNYY8	95
5Z444AWUKV82V4	82
GLJFFYB8XYQK6GG	85
GLJFFYB8XYQKE68	89
1A3TYWBB8UCHSRLBK	92
3K2N8XRF8KB84W9B0G	99
1A3TYWBC55N3AVVSW	92
3K2N8XRHQBO568OKA8	95
3K2N8XRHQBO568OS00	99
25FVQBWRXAW74	67
5Z445531KI9ES4	87
1A3TZ2S4DG0NB0STS	86
1A3TZ2S4DG0OYKD1C	88
3K2N9FQ45CHXC0OFQO	91
1A3TZ2S4DG0QM3X8W	90
3K2N9FQ45CI1XF0KQ8	93
5Z445531KIDNSG	70
GLJFIA4GCZ1Y21G	90
3K2N9FQ45CJTF95PF4	89
5Z445531KIDVI8	74
GLJFIA4GCZ2JHN8	94
3K2N9FQ45CJY0MWESW	93
3K2N9FQ45CJY2AFZ0G	91
9VRCM7OJIUVEMD0HH9S	94
3K2N9FQ45CJY3XZJ80	93
9VRCM7OJIUVEQYETM9C	96
GLJFIA4GCZ2NQNK	77
1A3TZ2S4DG1FDY0GK	97
9VRCM7OJIUVGIG8YQY8	96
9VRCM7OJIXRP4UFAGG0	93
RG7Z1PC68LSXTGIH5WHC	96
1A3TZ2S4DGK4DK4CG	84
3K2N9FQ45DZW5O0ALS	87
3K2N9FQ45DZW5O0IBK	91
9VRCM7OJIYVPBQPJ44W	94
5Z44553261HOJK	74
GLJFIA4I0S545CK	94
3K2N9FQ4I615FLCRU8	93
3K2N9FQ4I615H8WC1S	95
9VRCM7OKIGR77WPXOZ4	98
3K2N9FQ4I615IWFW9C	97
GLJFIA4I0S58ECW	77
1A3TZ2S4I266JBUTW	97
9VRCM7OKIGR93ZYEYNK	96
GLJFIA4I0S58M2O	81
9VRCM7OKIGR98MZP88W	98
1A3TZ2S4I266K1JG0	84
3K2N9FQ4I61OWNW3CW	91
9VRCM7OKIGSP6QD9JU8	94
9VRCM7OKIGSP6QD9RK0	98
25FVQBWTKU8OW	71
5Z4455365W045W	91
1A3TZ2S5CW40H3JZK	90
1A3TZ2S5CW424N474	92
3K2N9FQ6VT79WWBVSG	95
1A3TZ2S5CW43S6OEO	94
3K2N9FQ6VT7EIAO0S0	97
5Z4455365W4D68	74
GLJFIA4T4D84KB8	94
3K2N9FQ6VT9604T5GW	93
5Z4455365W4KW0	78
GLJFIA4T4D8PZX0	98
3K2N9FQ6VT9ALIJUUO	97
3K2N9FQ6VT9AN63F28	95
9VRCM7OR4D9TKCXM27K	98
3K2N9FQ6VT9AOTMZ9S	97
GLJFIA4T4D8U8XC	81
9VRCM7OR4G642UCF1DS	97
1A3TZ2S5CWNHJMVI8	88
3K2N9FQ6VUP8QJNQNK	91
3K2N9FQ6VUP8QJNYDC	95
9VRCM7OR4HA49QMNP2O	98
GLJFIB14EYQYJEO	81
1A3TZ2UN49KIW24S0	84
1A3TZ2UN49KIW2CHS	88
3K2N9FX47UL0H2MXF4	91
25FVQC1LLBRNK	93
5Z4455GFZ8T1GW	96
1A3TZ2XDKYXUAMI9S	91
3K2N9G4PQ9205IMZ74	94
3K2N9G4PQ9205IN6WW	98
1A3TZ2XQ9XK13KFSW	90
3K2N9G5OZL7N1WW4A8	93
3K2N9G5OZL7N1WWC00	97
1A3TZ3041OAF6VDXC	96
3K2N9GCB8NGY73AWMO	99
1A3TZ30GPV3GB2QO0	94
3K2N9GDAFUDLARQAPC	97
1A3TZ30GPV3HYM35S	98
1A3TZ30GQMWLZTBGG	83
3K2N9GDAHZML3HK1PS	86
3K2N9GDAHZML3HK9FK	90
9VRCM9GX5YYQLOSEF8W	93
5Z4K66HE2ARYDC	86
RVP0RCM8VY8	98
GLKO3WH0FPCC2KG	96
GLKO495Z1W5A03K	95
GLKO6MXPSA8KY80	97
25G1ITHXQAP1C	73
5Z4K89XTP1PIQC	93
GLKO6ZMOEH1IVR4	84
1A3XF7EYZS7CIMFR4	87
25G1N06Q07HVG	84
3M2UG9BGG	50
5Z4KJWIOVHI5VG	87
A1BWL5VSPG	70
GLKP3DFM2Y9Q11C	89
1A3XHPG1U1KIEZH8G	99
1A3XHPGEJ06P7XERK	98
5Z4MWN6QN6FEF4	78
GLKVMOEQ0DUS104	98
RVPDIQSFE80	90
GLKVPEVFDP9GNI8	88
GLKVPRKDZW2EL1C	87
GLKVS5C4QA5PJ5S	93
GLKVSI13CGYNGOW	80
61E8522V0363MW	61
RQP6POBE59REGZBX7GBS	94
3LFJ6Q4TF97UBWH2G8	98
GRVIM1RY4W0A9RC	65
2525YNBJNDLBPT0SDFAXK8	98
61E8522V1QPG4O	59
RQP6POBECV9SVXBUC19K	92
3LFJ6Q4TG8NXP2JTM0	96
61E8522ZLHI8MG	75
RQP6POBZ93LWOROTL27C	96
3LFJ6Q4W5Q9YAYB0RS	96
GRVIM1SAVOY07AG	99
GRVIM1SAWA727MW	82
61E8522ZN51L48	79
61E85234F5J42W	91
S6A1GMULDBC	95
269FW27HAP8FC	98
S6A1GMV6SX4	87
61E852FME9CTMG	87
GRVIM2RE896D8MW	91
61E852FMFWW648	85
RQP6PPYLOEU3WLIU9GMW	93
9ZJ5AP6P3115Q7MORNC	99
GRVIM2RQZ23HQK8	90
1ALFJPBP2XDU00T88	93
GRVIM2RQZ243660	82
9ZJ5AP6P3DT7IYCIJZS	91
1ALFJPBP2Z0WSJOOO	97
1ALFJPBP2Z0WT54AG	89
RQP6PPYLW0CIBJIRE1KO	97
GRVIM2RR3NH8FY0	94
1ALFJPBP3A5867BI0	97
GRVIM2RR3NHTVJS	86
61E852FVTBPU2G	93
3LFJ6QCMXC7A0SI7CO	91
3LFJ6QCNA15W7LG4VS	90
3LFJ6QCQ0HV8SHP0JC	99
S6A1GOI4XIW	69
GRVIM2WODELLHO8	90
GRVIM2WOHZZXMNS	92
1ALFJPC2S20045Z3S	95
269FW2C2OG5IW	72
1ALFJPC2W98GDZPO8	93
3LFJ6QDMEASX9PW5TK	96
GRVIM2X19E644XK	88
61E861IYD98UVG	65
RQP6U75OOGJG7UPSE40C	98
GRVIOS8NHGVXPVW	69
61E861IYEWS7D8	63
RQP6U75OW21UMSPPIOY4	96
61E861J2YNKZV0	79
GRVIOS908V2PNRG	86
61E861J30B4CCS	83
61E861J7SBLVBG	95
S6A1L84RH58	85
GRVIOSBSOAGX4CS	98
GRVIOSBSSU7PWUK	98
269FWEYLJNNT8	96
S6A1L88C2RW	99
S6A1L88XIDO	91
61E861VUCTRPUK	89
GRVIOT8GC88SMN0	96
61E861VUEHB2CC	93
61E861W3RW4QAK	89
S6A1L9SB1CS	77
GRVIOTB8W7DSVQ4	99
GRVIOTB95MG5W64	99
269FWF36WT5B0	96
61E861WV7FPJZ0	99
269FWF36XEKWS	88
S6A1L9VVMZG	91
269FWF3GUMNVG	94
S6A1L9WH2L8	83
3NG7XCD30	49
GRVIP31GKJM1ZD8	72
1ALFJXOG2134GU79O	76
GRVIP31GKL9LBV0	70
GRVIP31GP50E4CS	86
1ALFJXOG2DUINM558	93
GRVIP31GP6NXGUK	90
269FWGCKS77V0	92
269FWGCKWD93G	98
GRVIP31TGJ6KUCC	92
1ALFJXOH1TXVTP40S	99
GRVIP31TGKU46U4	96
GRVIP31TPY8XUSC	92
269FWGCMFQS2K	80
61E865F2C0JCWS	99
61E865F2C14SIK	91
269FWGCMJBDP8	94
61E865F2LYCVH8	97
269FWGCMJWTB0	86
64SC0	15
GRVJQXS5YT7Y5EW	76
1ALFMUTU8KPTA77JC	80
GRVJQXS5YUVHHWO	74
GRVJQXS63EMAAEG	90
1ALFMUTU8XH7GZ5EW	97
GRVJQXS63G9TMW8	94
1ALFMUTV8DJZE03Y0	97
269G1CYMTZ7AW	84
61E8JS07FKJBAW	87
GRVJQYRM26E0WNG	68
1ALFMUWKPA2E5UNNW	72
GRVJQYRM281K958	66
25263VADDLCB58DTZ0F6Q4	99
GRVJQYRM6RSD1N0	82
1ALFMUWKPMTSCMLJG	89
GRVJQYRM6TFWE4S	86
GRVJQYRMBLGDX3G	98
269G1D36GLQX8	88
61E8JSCTYFQTL8	99
269G1D36KRS5O	94
GRVJQYRYY5YJRMK	92
1ALFMUWLP2X5IPKF0	99
GRVJQYRYY7M344C	96
GRVJQYRZ7L0WS2K	92
269G1D3845B4S	80
61E8JSCYJSWB30	99
61E8JSCYJTHQOS	91
269G1D387PWRG	94
61E8JSCYTQPTNG	97
269G1D388BCD8	86
A552NJ0UV0	52
1ALFMUWVI35GVYX58	75
3LFJFHVBI8R7K0C11O	79
1ALFMUWVI35IJI9N0	73
1ALFMUWVI3A2AB24S	89
3LFJFHVBI93YY73YX8	96
1ALFMUWVI3A3XUEMK	93
61E8JSE7XOADN0	95
1ALFMUWVIG1GGHS4C	95
1ALFMUWVIG1I414M4	99
1ALFMUWVIGAVIUSKC	95
61E8JSE7ZBTXUK	83
GRVJQYVI655WUAK	94
61E8JSE7ZFEJH8	97
61E8JSE7ZFZZ30	89
H1AOD0	35
3LFQ0X9K4CKYKAYBXK	80
9ZJOAKEJW2Y811MPBE0	84
3LFQ0X9K4CKYLYHOFC	78
3LFQ0X9K4CL35PAGX4	94
3LFQ0X9K4CL37CTTEW	98
GRWEIPLQB8TJJ5K	88
1ALI0BZ4D38ID08HK	91
3LFQ0X9K5C11XH1364	84
9ZJOAKEJYTEXDMICRIK	88
3LFQ0X9K5C11Z4KFNW	82
3LFQ0X9K5C16IVD85O	98
GRWEIPLQFU3PMZG	96
269K0XDVJC01O	68
9ZJOAKEJZ47QGP8H0ZW	91
RQQNHCOFHJPHIEQQMQ8C	95
9ZJOAKEJZ47QGQW0DHO	89
1ALI0BZ4DH924AV18	99
3NGEUPZAO	34
9ZJOAKEL0YYFUYUD71K	95
RQQNHCOIEP3O21FJZQI0	99
9ZJOAKEL0YYFV0HWJJC	93
9ZJOAKEL0ZXVYC0FYA4	87
RQQNHCOIERU4RE0FN6MK	91
9ZJOAKEL0ZXVYDNZARW	85
1ALI0BZ4IDZNSPE3G	99
61EJMKQK8M0N5O	71
RQQNHCOIES4XKH35RG3W	94
252A18783525P8VHF7KPCC	98
RQQNHCOIES4XKH4TASLO	92
A55L9C60NO	54
3LFRNJWGUY7QE8R3L4	86
9ZJSTFA6TZ1HC7IM4TK	90
3LFRNJWGUY7QFWAG2W	84
GRWM48ZLCLWQV94	94
1ALILFSYVB0V9DUD4	97
3LFRNJWGVXNTRETUTO	90
9ZJSTFA6WPI6OSE9KY4	94
3LFRNJWGVXNTT2D7BG	88
269L0DLU35GL8	74
9ZJSTFA6X0AZRV4DUFG	97
9ZJSTFA6X0AZRWRX6X8	95
3NGGI9JI8	40
9ZJSTFA7YV1P66DTCYW	99
9ZJSTFA7YW159HWCRPO	93
RQR01QGE4WZ6MED2SXU4	97
9ZJSTFA7YW159JJW47G	91
61EMD1SO7NULH8	77
RQR01QGE4X9ZFHHGGJT8	98
A55PUQI5N8	60
GRWM492T8L2FZNK	97
GRWM492T8MPZC5C	95
1ALILFT7TKLYVPP1C	96
3LFRNJX5Q590WDJS5C	99
1ALILFT7TKLYWB4N4	88
3LFRNJX5Q5ANZ6O37K	95
1ALILFT7TKQKA1U0W	92
3LFRNJX63UDN2HOY0W	97
61EMD1TTXPGR40	74
GRWM492V5MQJA50	94
3LFTA6JDLJUI86JV8O	88
9ZJXCA5TRV4QNDEIY94	92
3LFTA6JDLJUI9U37QG	86
GRWTPSDGDYZY7CO	96
1ALJ6JMTDIT85RG8O	99
3LFTA6JDMJALLCMMH8	92
9ZJXCA5TULLFZYA6EDO	96
3LFTA6JDMJALN05YZ0	90
269LZTTSMYX4S	76
9ZJXCA5TUWE9310ANV0	99
9ZJXCA5TUWE932NU0CS	97
3NGI5T3PS	42
9ZJXCA5UWS4EKNS9L58	95
RQRCM489V248HEPPYP1O	99
9ZJXCA5UWS4EKPFSXN0	93
61EP3IUS6POJSS	79
A55UG4UAMS	62
GRWTPSGO9Y5NBR4	99
GRWTPSGO9ZT6O8W	97
1ALJ6JN2BSEBS3AWW	98
1ALJ6JN2BSEBSOQIO	90
3LFTA6K2GQXFT4GUV4	97
1ALJ6JN2BSIX6FFWG	94
3LFTA6K2UG0EWFHPOG	99
61EP3IVXWRAPFK	76
GRWTPSGQ6ZTQM8K	96
S6D9CNNU1XC	76
269OTZ5Q7HBMC	96
GRXFLYUF44SUVW0	95
3LFXZ46790TGOS8XQ8	97
GRXFLYUFNLVE7EO	92
269OTZ5QH25FK	95
61EWZ9NXJO5BNK	98
269OTZ5QHNL1C	87
269OTZ6DDNI9S	80
